Frame,Time,Landmark_0_X,Landmark_0_Y,Landmark_0_Z,Landmark_1_X,Landmark_1_Y,Landmark_1_Z,Landmark_2_X,Landmark_2_Y,Landmark_2_Z,Landmark_3_X,Landmark_3_Y,Landmark_3_Z,Landmark_4_X,Landmark_4_Y,Landmark_4_Z,Landmark_5_X,Landmark_5_Y,Landmark_5_Z,Landmark_6_X,Landmark_6_Y,Landmark_6_Z,Landmark_7_X,Landmark_7_Y,Landmark_7_Z,Landmark_8_X,Landmark_8_Y,Landmark_8_Z,Landmark_9_X,Landmark_9_Y,Landmark_9_Z,Landmark_10_X,Landmark_10_Y,Landmark_10_Z,Landmark_11_X,Landmark_11_Y,Landmark_11_Z,Landmark_12_X,Landmark_12_Y,Landmark_12_Z,Landmark_13_X,Landmark_13_Y,Landmark_13_Z,Landmark_14_X,Landmark_14_Y,Landmark_14_Z,Landmark_15_X,Landmark_15_Y,Landmark_15_Z,Landmark_16_X,Landmark_16_Y,Landmark_16_Z,Landmark_17_X,Landmark_17_Y,Landmark_17_Z,Landmark_18_X,Landmark_18_Y,Landmark_18_Z,Landmark_19_X,Landmark_19_Y,Landmark_19_Z,Landmark_20_X,Landmark_20_Y,Landmark_20_Z
42,0.7004538087520259,0.5400040149688721,0.9391881823539734,9.512952203749592e-09,0.6578789353370667,0.8886039853096008,-0.09158909320831299,0.7158772349357605,0.8053687214851379,-0.14004960656166077,0.7316988110542297,0.731052041053772,-0.1837046593427658,0.7531550526618958,0.6707910299301147,-0.2305031567811966,0.5841913223266602,0.7107378840446472,-0.06001400947570801,0.575792670249939,0.6158725619316101,-0.10100211948156357,0.5610283017158508,0.5601425766944885,-0.13612982630729675,0.5424977540969849,0.5134088397026062,-0.16266703605651855,0.49704045057296753,0.7153664827346802,-0.05269213020801544,0.4382477104663849,0.6183117628097534,-0.0867825374007225,0.3911593556404114,0.5632150769233704,-0.13205203413963318,0.3471866846084595,0.518805980682373,-0.1674337387084961,0.4277387857437134,0.7365700006484985,-0.0571950301527977,0.3729240894317627,0.650846540927887,-0.09855327755212784,0.3349109888076782,0.5990557074546814,-0.15019452571868896,0.3029473125934601,0.5567560195922852,-0.1854846477508545,0.37317317724227905,0.7681686878204346,-0.07166148722171783,0.32834890484809875,0.7015589475631714,-0.10974179208278656,0.3028011620044708,0.6602325439453125,-0.14563612639904022,0.2806203067302704,0.6224966049194336,-0.17237426340579987
43,0.717131280388979,0.5341309309005737,0.9370042085647583,9.418330115806839e-09,0.6540408730506897,0.8883159160614014,-0.08094121515750885,0.7151128649711609,0.8090075254440308,-0.12748989462852478,0.7328574657440186,0.7364487051963806,-0.17032445967197418,0.7548549771308899,0.6763313412666321,-0.21654336154460907,0.5932706594467163,0.7101536989212036,-0.06427565217018127,0.5897731781005859,0.6134504675865173,-0.10597479343414307,0.5780446529388428,0.5557273626327515,-0.1393914371728897,0.5627714991569519,0.507363498210907,-0.16448254883289337,0.5060403347015381,0.7135341763496399,-0.06173235923051834,0.45475447177886963,0.6130467653274536,-0.09804311394691467,0.4121646285057068,0.5567930936813354,-0.13969765603542328,0.3724280297756195,0.5111417770385742,-0.17176230251789093,0.43523621559143066,0.7335595488548279,-0.06897784769535065,0.3879334628582001,0.6445130109786987,-0.11158093065023422,0.3535448908805847,0.591490626335144,-0.1585274487733841,0.3246930241584778,0.5483914613723755,-0.18980814516544342,0.3780994117259979,0.7646034359931946,-0.08499424904584885,0.33837825059890747,0.6949396133422852,-0.12366852909326553,0.3152574896812439,0.6523061394691467,-0.15678121149539948,0.2962028384208679,0.6140278577804565,-0.18089133501052856
44,0.733808752025932,0.5301175713539124,0.9367727041244507,1.0683248952148006e-08,0.6505160927772522,0.8867498636245728,-0.07476413249969482,0.7109742164611816,0.8046309947967529,-0.11639076471328735,0.7259779572486877,0.7307148575782776,-0.15563316643238068,0.7447522878646851,0.6698150038719177,-0.19809845089912415,0.5868745446205139,0.7070956230163574,-0.049075983464717865,0.5804386138916016,0.6129202246665955,-0.08684136718511581,0.5667905211448669,0.5564860105514526,-0.11777177453041077,0.5502480268478394,0.5089817643165588,-0.14093108475208282,0.4990098178386688,0.7113664150238037,-0.04825678840279579,0.44721412658691406,0.6131879091262817,-0.08106693625450134,0.4039410352706909,0.5588090419769287,-0.11974585056304932,0.3626912236213684,0.5145297050476074,-0.1491168737411499,0.4280312955379486,0.7326790690422058,-0.05760481208562851,0.3829349875450134,0.6441547274589539,-0.09821316599845886,0.3506048321723938,0.5923495888710022,-0.14144472777843475,0.3220929801464081,0.5504938364028931,-0.16949616372585297,0.3708510398864746,0.7650588750839233,-0.07570674270391464,0.33052271604537964,0.695988655090332,-0.11263129860162735,0.30853408575057983,0.6537545323371887,-0.1428750455379486,0.2896082401275635,0.6159185767173767,-0.16436408460140228
45,0.750486223662885,0.5337791442871094,0.9380729794502258,1.2820843942051852e-08,0.6444897055625916,0.8854344487190247,-0.08557413518428802,0.6972063779830933,0.8018755912780762,-0.13274620473384857,0.7074089050292969,0.7288350462913513,-0.1772252768278122,0.7231673002243042,0.6695737838745117,-0.2253483235836029,0.5678104162216187,0.7064653635025024,-0.05051981285214424,0.5536271929740906,0.613290548324585,-0.09099790453910828,0.5371640920639038,0.5570781230926514,-0.12663859128952026,0.5184192657470703,0.5096979141235352,-0.15356624126434326,0.48348474502563477,0.713935375213623,-0.04784342646598816,0.4276617765426636,0.617396354675293,-0.08108626306056976,0.3819003105163574,0.5640726685523987,-0.12416307628154755,0.3385847508907318,0.5211120843887329,-0.15760549902915955,0.41561245918273926,0.7373484969139099,-0.05704833194613457,0.3668883442878723,0.6508395671844482,-0.09788653999567032,0.33263540267944336,0.5988917350769043,-0.1448984146118164,0.3026650846004486,0.5566397309303284,-0.17715711891651154,0.3604133725166321,0.7719778418540955,-0.07656075805425644,0.3158484697341919,0.7053057551383972,-0.11405220627784729,0.2925221920013428,0.6639365553855896,-0.14580418169498444,0.27254194021224976,0.6264548897743225,-0.16973142325878143
46,0.767163695299838,0.5269449949264526,0.9436842799186707,1.3299847445580326e-08,0.6321287751197815,0.8883533477783203,-0.08456560969352722,0.676715612411499,0.8017916083335876,-0.12882380187511444,0.6834649443626404,0.727055549621582,-0.1704755574464798,0.6976019144058228,0.6659932136535645,-0.21610473096370697,0.5415000319480896,0.7111124396324158,-0.04549185186624527,0.5202553868293762,0.6180974245071411,-0.0848134383559227,0.49821725487709045,0.5623725652694702,-0.12077813595533371,0.4743180274963379,0.5149126052856445,-0.14812928438186646,0.4587191641330719,0.7196899652481079,-0.042043287307024,0.3896196484565735,0.6249943971633911,-0.0751161128282547,0.33444544672966003,0.5724995732307434,-0.11978611350059509,0.284305214881897,0.530771017074585,-0.15438807010650635,0.39453303813934326,0.7436614036560059,-0.05054323375225067,0.3355051279067993,0.6599913835525513,-0.0928017720580101,0.29387348890304565,0.6098682284355164,-0.14175157248973846,0.25866565108299255,0.5693694949150085,-0.17465372383594513,0.3451952338218689,0.7783796191215515,-0.06915182620286942,0.29235583543777466,0.7151886224746704,-0.10824334621429443,0.2641376852989197,0.6763483285903931,-0.1412215530872345,0.24018099904060364,0.6414229273796082,-0.16547705233097076
47,0.783841166936791,0.5259626507759094,0.9504359364509583,1.4508456658290925e-08,0.622779369354248,0.8919765949249268,-0.08862238377332687,0.6571927070617676,0.804655909538269,-0.13406379520893097,0.6572648286819458,0.729252278804779,-0.17662207782268524,0.6675148606300354,0.6676443815231323,-0.22307713329792023,0.515644907951355,0.7177236080169678,-0.044598668813705444,0.48329195380210876,0.6265248656272888,-0.08539141714572906,0.4532511830329895,0.5731098651885986,-0.1224215105175972,0.4219256043434143,0.528315007686615,-0.15007629990577698,0.43544071912765503,0.7280352711677551,-0.03945025056600571,0.3552898168563843,0.6371914148330688,-0.07498932629823685,0.29363298416137695,0.5882163047790527,-0.12098060548305511,0.23800677061080933,0.5493984222412109,-0.15563932061195374,0.37515103816986084,0.7529695630073547,-0.04710078611969948,0.3063303232192993,0.6729508638381958,-0.09205234050750732,0.25751471519470215,0.6262117028236389,-0.14238283038139343,0.21552562713623047,0.5880331993103027,-0.17536991834640503,0.33105066418647766,0.7888407707214355,-0.06533513963222504,0.2710472345352173,0.7291316986083984,-0.1063956767320633,0.23628568649291992,0.6926060914993286,-0.14056958258152008,0.2054692506790161,0.6593065857887268,-0.1651889681816101
48,0.800518638573744,0.5223779082298279,0.9525645971298218,1.4431365435996213e-08,0.6145569682121277,0.8917731642723083,-0.08743959665298462,0.6411189436912537,0.8034603595733643,-0.13048608601093292,0.6367799639701843,0.7275437116622925,-0.17067918181419373,0.6439364552497864,0.666409969329834,-0.2142396718263626,0.49301788210868835,0.723566472530365,-0.03700695559382439,0.4485204815864563,0.6339088678359985,-0.07366860657930374,0.412202924489975,0.5824690461158752,-0.10785684734582901,0.376005619764328,0.5401360988616943,-0.13353994488716125,0.4132682681083679,0.7359665036201477,-0.030109485611319542,0.31996747851371765,0.6486085653305054,-0.061657603830099106,0.2510778307914734,0.6032496690750122,-0.10607689619064331,0.19053387641906738,0.5681419372558594,-0.13913612067699432,0.3545242249965668,0.7617040872573853,-0.0361739918589592,0.2743743658065796,0.6848178505897522,-0.07747121155261993,0.21844306588172913,0.6411851644515991,-0.12792564928531647,0.1709836721420288,0.6061170101165771,-0.16060329973697662,0.3142620921134949,0.7972248792648315,-0.0526251383125782,0.24725836515426636,0.740376889705658,-0.09029506146907806,0.20813751220703125,0.7057084441184998,-0.12426145374774933,0.17297780513763428,0.6742922067642212,-0.14856131374835968
49,0.8171961102106969,0.5173178315162659,0.9483449459075928,1.226805323994995e-08,0.6089056730270386,0.8922253251075745,-0.08807845413684845,0.6333268880844116,0.8078783750534058,-0.132666677236557,0.6240407824516296,0.7330775260925293,-0.17280930280685425,0.6303479671478271,0.6719560623168945,-0.21630971133708954,0.4854786694049835,0.7265559434890747,-0.05384858325123787,0.42642897367477417,0.6316942572593689,-0.09097577631473541,0.37900814414024353,0.5785326957702637,-0.12293162941932678,0.33412039279937744,0.536106526851654,-0.14682036638259888,0.40828680992126465,0.7392681241035461,-0.04430433362722397,0.30169519782066345,0.6510102152824402,-0.07949454337358475,0.22407732903957367,0.6090361475944519,-0.12076511234045029,0.15898078680038452,0.5786142945289612,-0.14940989017486572,0.3496241867542267,0.7641215324401855,-0.04586810991168022,0.2584436535835266,0.6862877011299133,-0.0895015075802803,0.19354641437530518,0.6433005332946777,-0.13893146812915802,0.14100337028503418,0.6103388667106628,-0.16906456649303436,0.3071119487285614,0.7975585460662842,-0.057038381695747375,0.23480510711669922,0.738477885723114,-0.09614589065313339,0.1901804804801941,0.703041136264801,-0.1309947818517685,0.1508370339870453,0.6720942258834839,-0.15479612350463867
50,0.8338735818476499,0.5168184041976929,0.9469066262245178,1.133555116439311e-08,0.6061114072799683,0.8915332555770874,-0.08382487297058105,0.6305363178253174,0.8087149262428284,-0.12798868119716644,0.6213763356208801,0.7356322407722473,-0.16917487978935242,0.6289514303207397,0.6749999523162842,-0.21438170969486237,0.4846906363964081,0.7269948124885559,-0.049785833805799484,0.42595309019088745,0.6348258256912231,-0.08773980289697647,0.3779122829437256,0.5831116437911987,-0.12130623310804367,0.3322320878505707,0.5426687002182007,-0.14679576456546783,0.40853673219680786,0.7391161918640137,-0.04460371658205986,0.30309760570526123,0.6532757878303528,-0.08137337118387222,0.223743736743927,0.6119983196258545,-0.12558110058307648,0.15531039237976074,0.5821885466575623,-0.15692058205604553,0.34989121556282043,0.7637655735015869,-0.05046123266220093,0.26109158992767334,0.6863663196563721,-0.09641985595226288,0.19694273173809052,0.6433924436569214,-0.1492142528295517,0.14398828148841858,0.6099769473075867,-0.18220463395118713,0.3069540858268738,0.7978387475013733,-0.06542331725358963,0.23420414328575134,0.7378654479980469,-0.10776989161968231,0.19007271528244019,0.7013804316520691,-0.14514455199241638,0.15047213435173035,0.6693451404571533,-0.1711743324995041
51,0.8505510534846029,0.5223854780197144,0.9445021748542786,9.930152700121653e-09,0.6134225726127625,0.8906798958778381,-0.09242694079875946,0.6397241353988647,0.80949866771698,-0.141530379652977,0.6324371695518494,0.7373653054237366,-0.18582783639431,0.6435943841934204,0.6768115162849426,-0.23410511016845703,0.495933473110199,0.7252500653266907,-0.06353725492954254,0.4453798830509186,0.6314645409584045,-0.1048402264714241,0.4017879366874695,0.577419638633728,-0.14101830124855042,0.3600330352783203,0.5344885587692261,-0.16838155686855316,0.41914185881614685,0.7362990975379944,-0.054643414914608,0.3195685148239136,0.648874819278717,-0.09242629259824753,0.24224354326725006,0.6042083501815796,-0.13835817575454712,0.1755315363407135,0.5719672441482544,-0.1723458170890808,0.36048734188079834,0.7603811621665955,-0.05711188539862633,0.2758447527885437,0.6820919513702393,-0.10377839207649231,0.21430236101150513,0.6381003260612488,-0.15872076153755188,0.1640486717224121,0.6034312844276428,-0.19437487423419952,0.3171544671058655,0.7934401035308838,-0.06922709196805954,0.24806977808475494,0.7339311242103577,-0.11262331157922745,0.2064693421125412,0.6974471807479858,-0.15208789706230164,0.17003107070922852,0.6648959517478943,-0.18040981888771057
52,0.8672285251215559,0.5226061940193176,0.9466009140014648,8.817869989741212e-09,0.6220548152923584,0.8927156329154968,-0.09714524447917938,0.6564494371414185,0.809370219707489,-0.148064523935318,0.6549672484397888,0.7348204851150513,-0.19278761744499207,0.665706992149353,0.6737902164459229,-0.24108774960041046,0.5143269300460815,0.7233139276504517,-0.06999402493238449,0.47775959968566895,0.6291017532348633,-0.1131109818816185,0.44525158405303955,0.5736492872238159,-0.14983327686786652,0.41277211904525757,0.528372585773468,-0.17746932804584503,0.43593549728393555,0.732296884059906,-0.059007540345191956,0.34779056906700134,0.6420274376869202,-0.09605873376131058,0.2819862365722656,0.5925812125205994,-0.14203937351703644,0.22383278608322144,0.5547473430633545,-0.17747119069099426,0.3761364817619324,0.75578373670578,-0.05965327471494675,0.29881131649017334,0.6767032146453857,-0.10458734631538391,0.24362847208976746,0.630737841129303,-0.15830937027931213,0.19776055216789246,0.5931348204612732,-0.19432374835014343,0.33209046721458435,0.7885339856147766,-0.0704641118645668,0.26982739567756653,0.7274754643440247,-0.11253933608531952,0.23113086819648743,0.6901320219039917,-0.15113753080368042,0.1969015896320343,0.6562572717666626,-0.17931409180164337
53,0.8839059967585089,0.5293773412704468,0.9455021023750305,8.744595270115951e-09,0.635954737663269,0.8928031325340271,-0.0935654491186142,0.6797544956207275,0.8074933290481567,-0.14162154495716095,0.684930682182312,0.7312310338020325,-0.18416886031627655,0.7004550099372864,0.6704834699630737,-0.23012441396713257,0.5421919822692871,0.7210131883621216,-0.06502050906419754,0.5203520655632019,0.6257479190826416,-0.10726841539144516,0.4962683320045471,0.5700821876525879,-0.14205485582351685,0.46981823444366455,0.5241212248802185,-0.16812026500701904,0.4595612585544586,0.7273710370063782,-0.05610259622335434,0.386078417301178,0.6333115100860596,-0.09173030406236649,0.3294927775859833,0.5815931558609009,-0.13531410694122314,0.2779894769191742,0.541219174861908,-0.16916370391845703,0.3956030011177063,0.7493014335632324,-0.059012673795223236,0.3273250162601471,0.6664817929267883,-0.1026119589805603,0.28004199266433716,0.6171761751174927,-0.15418538451194763,0.24072179198265076,0.5764790773391724,-0.18890464305877686,0.3481983542442322,0.7812790274620056,-0.07198749482631683,0.2910820543766022,0.7176114916801453,-0.11269424855709076,0.25619184970855713,0.6782382726669312,-0.1498418003320694,0.22592096030712128,0.6420937180519104,-0.1770070344209671
54,0.9005834683954619,0.5368891954421997,0.9390150308609009,7.361565579344642e-09,0.6523462533950806,0.888922393321991,-0.09867542237043381,0.7047322988510132,0.8057689666748047,-0.14914345741271973,0.7158275842666626,0.7312754392623901,-0.19341866672039032,0.73372882604599,0.6711999773979187,-0.2407410740852356,0.5704561471939087,0.7137782573699951,-0.06541942805051804,0.5580158233642578,0.6187345385551453,-0.10861845314502716,0.5411561131477356,0.5629397034645081,-0.14506247639656067,0.5210443139076233,0.5158302783966064,-0.17235393822193146,0.4852777421474457,0.7185315489768982,-0.05480664595961571,0.42097967863082886,0.621808648109436,-0.09071279317140579,0.3728272318840027,0.5662519931793213,-0.13701926171779633,0.32843947410583496,0.5211414098739624,-0.17311598360538483,0.41753530502319336,0.7397096753120422,-0.056836891919374466,0.35738861560821533,0.6545590162277222,-0.10006044805049896,0.31812894344329834,0.6013506650924683,-0.1536889523267746,0.2855808138847351,0.5566120743751526,-0.1903919279575348,0.36616477370262146,0.7715380787849426,-0.06940720975399017,0.31821155548095703,0.7051699161529541,-0.10934549570083618,0.29021862149238586,0.6633768677711487,-0.1470436006784439,0.26567506790161133,0.6244640350341797,-0.1751413345336914
55,0.917260940032415,0.5402817726135254,0.9364051818847656,8.71974847882484e-09,0.6588248014450073,0.886472225189209,-0.08765875548124313,0.7199867367744446,0.804701030254364,-0.13593585789203644,0.737907886505127,0.7308408617973328,-0.17979642748832703,0.7563096284866333,0.670341432094574,-0.22682388126850128,0.5909405946731567,0.7083584070205688,-0.06320060044527054,0.583611011505127,0.6124820709228516,-0.1059068888425827,0.5704991817474365,0.5559611916542053,-0.1411401778459549,0.5539637804031372,0.5082235932350159,-0.1676851063966751,0.504943311214447,0.7124685049057007,-0.05851644650101662,0.450265496969223,0.6138636469841003,-0.09466820955276489,0.4079686403274536,0.5573244094848633,-0.13908155262470245,0.3687114119529724,0.51056969165802,-0.17369993031024933,0.43540331721305847,0.7330306172370911,-0.06496081501245499,0.38383299112319946,0.6456822752952576,-0.10751920938491821,0.35008037090301514,0.5919351577758789,-0.15767772495746613,0.32252928614616394,0.5471909642219543,-0.1919104903936386,0.3799203038215637,0.7643465399742126,-0.08090370148420334,0.3380851149559021,0.6963216066360474,-0.11979315429925919,0.31492066383361816,0.6536044478416443,-0.15499450266361237,0.29598885774612427,0.6142790913581848,-0.1811555027961731
56,0.933938411669368,0.5329002737998962,0.9336581230163574,9.05499764058959e-09,0.6558807492256165,0.8855503797531128,-0.07952157407999039,0.7187455892562866,0.8062575459480286,-0.12442121654748917,0.7363542318344116,0.7330793142318726,-0.16557785868644714,0.756317138671875,0.6722666025161743,-0.2097487598657608,0.5994623303413391,0.7073262929916382,-0.05992981791496277,0.5960947871208191,0.6112557053565979,-0.09987396001815796,0.5859086513519287,0.5542581677436829,-0.13139460980892181,0.5723012685775757,0.5064693689346313,-0.15495850145816803,0.5119834542274475,0.7100250124931335,-0.057025399059057236,0.4647220969200134,0.6094132661819458,-0.09141672402620316,0.42607808113098145,0.5530759692192078,-0.13116371631622314,0.3892665505409241,0.5065168142318726,-0.1616366058588028,0.44046759605407715,0.729457676410675,-0.06405141204595566,0.397087961435318,0.639976441860199,-0.10498464107513428,0.3658938407897949,0.5865393280982971,-0.14977607131004333,0.33931344747543335,0.542464017868042,-0.17942695319652557,0.38232678174972534,0.7602377533912659,-0.07978811115026474,0.3453979194164276,0.6896593570709229,-0.11702589690685272,0.3235814869403839,0.6466251015663147,-0.14852382242679596,0.30555233359336853,0.6075907349586487,-0.1712508648633957
57,0.950615883306321,0.5333295464515686,0.9358438849449158,1.2486395029043251e-08,0.65017169713974,0.8857793807983398,-0.08377695083618164,0.7112913727760315,0.8038729429244995,-0.13099433481693268,0.7277857065200806,0.7312989830970764,-0.17521660029888153,0.7472704648971558,0.6717631220817566,-0.22288066148757935,0.5911810398101807,0.7059392929077148,-0.056290771812200546,0.5820983052253723,0.6119170188903809,-0.09880053251981735,0.5678240060806274,0.5548415780067444,-0.1342860460281372,0.5512377023696899,0.506556510925293,-0.16089001297950745,0.5057410597801208,0.7105655670166016,-0.05431656539440155,0.4552280306816101,0.6114249229431152,-0.09009334444999695,0.41381919384002686,0.5553341507911682,-0.13303421437740326,0.37438660860061646,0.5084947943687439,-0.16633188724517822,0.4353824853897095,0.7320116758346558,-0.0636785626411438,0.39091962575912476,0.6428467035293579,-0.10643816739320755,0.3599841296672821,0.5903185606002808,-0.1530340164899826,0.33356672525405884,0.5468868613243103,-0.1844872236251831,0.37703585624694824,0.764843761920929,-0.0828045904636383,0.3365476131439209,0.6965351700782776,-0.12184591591358185,0.3153681457042694,0.6539283990859985,-0.15416856110095978,0.29806581139564514,0.6149318218231201,-0.1779860109090805
58,0.967293354943274,0.535884439945221,0.9414070844650269,1.351966272267191e-08,0.6453532576560974,0.8877781629562378,-0.08911494165658951,0.6968510150909424,0.802295446395874,-0.13635049760341644,0.7082908153533936,0.7282304167747498,-0.18046264350414276,0.72502601146698,0.6673880815505981,-0.2285621166229248,0.564493715763092,0.7076705694198608,-0.04859676957130432,0.5513961315155029,0.6142186522483826,-0.08907396346330643,0.5367653369903564,0.5570535063743591,-0.12618528306484222,0.5207550525665283,0.5079348683357239,-0.1544831544160843,0.4806824326515198,0.7153297662734985,-0.044150788336992264,0.42434483766555786,0.6180998682975769,-0.07620812207460403,0.3795822858810425,0.5626486539840698,-0.1210176944732666,0.33813923597335815,0.516605794429779,-0.15644727647304535,0.41468551754951477,0.7388636469841003,-0.052254628390073776,0.36614540219306946,0.6524370312690735,-0.09217330068349838,0.33293426036834717,0.5995608568191528,-0.14017502963542938,0.30490434169769287,0.5555433034896851,-0.17388205230236053,0.3623020052909851,0.7737765908241272,-0.07118477672338486,0.3160583972930908,0.7078585028648376,-0.10855450481176376,0.2916586399078369,0.6670883297920227,-0.14065398275852203,0.27187997102737427,0.6296212673187256,-0.1651609241962433
59,0.9839708265802269,0.5309546589851379,0.9473472833633423,1.312070629921891e-08,0.6350814700126648,0.890730619430542,-0.08280118554830551,0.6798086166381836,0.8032845854759216,-0.12737904489040375,0.6874276399612427,0.7279959917068481,-0.16930854320526123,0.702522337436676,0.6662698984146118,-0.21553681790828705,0.5430841445922852,0.7128587365150452,-0.05122408643364906,0.5210415124893188,0.6195502877235413,-0.09215623885393143,0.4973977208137512,0.5636937618255615,-0.1283503919839859,0.47221866250038147,0.5161964297294617,-0.1558593362569809,0.4601799249649048,0.7218087315559387,-0.04928436130285263,0.39279961585998535,0.6265895962715149,-0.08414734899997711,0.3386845886707306,0.5742745399475098,-0.1284346580505371,0.28910189867019653,0.5326390266418457,-0.16291745007038116,0.39581921696662903,0.7461890578269958,-0.05862751230597496,0.3373415470123291,0.6618133783340454,-0.10267698019742966,0.2972560524940491,0.61089688539505,-0.15166424214839935,0.2629099488258362,0.5692973136901855,-0.18471013009548187,0.345909059047699,0.781621515750885,-0.07764595001935959,0.29264402389526367,0.7183858156204224,-0.11853879690170288,0.2645937502384186,0.6791419386863708,-0.1519484966993332,0.2407972812652588,0.6433650851249695,-0.17657291889190674
60,1.0006482982171798,0.5293821096420288,0.9509050846099854,1.414875683281025e-08,0.6274331212043762,0.8918344378471375,-0.08944963663816452,0.6623731851577759,0.8039126992225647,-0.13517366349697113,0.6646313667297363,0.7278773188591003,-0.1776495724916458,0.6782805919647217,0.6664208173751831,-0.22400324046611786,0.5176920294761658,0.718271791934967,-0.04738843813538551,0.4838376045227051,0.6258320808410645,-0.08786942809820175,0.45469367504119873,0.5715897083282471,-0.1246785819530487,0.4253034293651581,0.5254542231559753,-0.15259334444999695,0.4365244209766388,0.7286224961280823,-0.041790880262851715,0.3525310754776001,0.6367825269699097,-0.07606233656406403,0.290457159280777,0.5861334204673767,-0.12230319529771805,0.23568010330200195,0.54514479637146,-0.1579488068819046,0.37603336572647095,0.7537364363670349,-0.048827771097421646,0.3037039339542389,0.6730965375900269,-0.09283911436796188,0.2542824149131775,0.6251794695854187,-0.14431537687778473,0.21303033828735352,0.5853219032287598,-0.1786356121301651,0.33313027024269104,0.789739727973938,-0.06632331758737564,0.26988914608955383,0.7297779321670532,-0.10713615268468857,0.2349402904510498,0.6932763457298279,-0.14199766516685486,0.2049788534641266,0.6596969962120056,-0.1673990935087204
61,1.017325769854133,0.5249618291854858,0.9509379863739014,1.383675662935957e-08,0.6195673942565918,0.8905006647109985,-0.07997316122055054,0.6502427458763123,0.8034950494766235,-0.12212763726711273,0.64726722240448,0.7281896471977234,-0.161921426653862,0.6525026559829712,0.6677529215812683,-0.2053050398826599,0.5022757053375244,0.7227700352668762,-0.04531349241733551,0.4578786790370941,0.6306363344192505,-0.08368457108736038,0.42104095220565796,0.5785015821456909,-0.11670153588056564,0.38449621200561523,0.5359265804290771,-0.14135009050369263,0.42083656787872314,0.7345601916313171,-0.041955430060625076,0.32509922981262207,0.6457217931747437,-0.07648313790559769,0.2553113102912903,0.5996631979942322,-0.11864720284938812,0.1945025622844696,0.5643634796142578,-0.14983037114143372,0.36040493845939636,0.7601246237754822,-0.049721237272024155,0.2783318758010864,0.6822447180747986,-0.09331738948822021,0.22156524658203125,0.6376407146453857,-0.14097663760185242,0.173702210187912,0.6020141839981079,-0.17119517922401428,0.3184422254562378,0.7954685091972351,-0.066831074655056,0.25080186128616333,0.7371231317520142,-0.10615117847919464,0.2112230658531189,0.7013766765594482,-0.13878944516181946,0.17565390467643738,0.6695312261581421,-0.1616140604019165
62,1.034003241491086,0.5216702818870544,0.9482149481773376,1.2872347632253422e-08,0.6123581528663635,0.8902238607406616,-0.07445602118968964,0.6416003704071045,0.8053930401802063,-0.11471216380596161,0.6366773247718811,0.7314358949661255,-0.1531064808368683,0.6404889225959778,0.6719913482666016,-0.19515512883663177,0.4962306022644043,0.7250747084617615,-0.04531510919332504,0.4458944499492645,0.6321978569030762,-0.08202620595693588,0.4046812653541565,0.5798289179801941,-0.11285766959190369,0.36522039771080017,0.5373038053512573,-0.1361417919397354,0.41878652572631836,0.7362553477287292,-0.04372670128941536,0.31582963466644287,0.6475916504859924,-0.0781499594449997,0.24125248193740845,0.603828489780426,-0.11828435212373734,0.17688369750976562,0.5710178017616272,-0.14717021584510803,0.3601517677307129,0.7610272169113159,-0.05225089192390442,0.2710776925086975,0.6819303035736084,-0.09590060263872147,0.21006181836128235,0.6380550265312195,-0.14391876757144928,0.15875056385993958,0.6032974720001221,-0.17362608015537262,0.3183240592479706,0.7952366471290588,-0.069221131503582,0.246874138712883,0.7363447546958923,-0.10879368335008621,0.2049514651298523,0.6998785734176636,-0.14263330399990082,0.16612696647644043,0.6675242185592651,-0.165946364402771
63,1.050680713128039,0.5206542611122131,0.9496622085571289,1.1038879144109615e-08,0.614672064781189,0.8928267955780029,-0.076689213514328,0.6443684101104736,0.8089082837104797,-0.11696387082338333,0.6389957666397095,0.7352741956710815,-0.1553729772567749,0.649025022983551,0.6742337346076965,-0.19760431349277496,0.5025952458381653,0.726224958896637,-0.04091166332364082,0.45933449268341064,0.6333544254302979,-0.07625479996204376,0.4213833212852478,0.5797780156135559,-0.1085393950343132,0.38429978489875793,0.5362123250961304,-0.13347427546977997,0.4226699769496918,0.736332356929779,-0.03844914957880974,0.3252795934677124,0.6473440527915955,-0.07082729041576385,0.2516796588897705,0.6011253595352173,-0.11470206081867218,0.18744134902954102,0.5663896799087524,-0.14764101803302765,0.3619021773338318,0.7602264285087585,-0.04680163040757179,0.27934542298316956,0.6810913681983948,-0.08941835910081863,0.22053208947181702,0.636476993560791,-0.14157533645629883,0.1716025471687317,0.6013578772544861,-0.1752152293920517,0.3178251385688782,0.7932413220405579,-0.06372880935668945,0.250065416097641,0.7314517498016357,-0.10401125997304916,0.21065695583820343,0.6942083239555359,-0.14088569581508636,0.17515993118286133,0.6611576676368713,-0.167140394449234
